deletion_rate	grand_mean	grand_mean_lb	grand_mean_ub	sample_size_for_rma_calc	imputation_method	data_size	effect_size
0.41	-0.292378049150356	-0.576699660489291	-0.00805643781142135	28	na.omit	0.1	ROM
0.41	-0.299101223691441	-0.530525769360122	-0.0676766780227601	28	na.omit	0.1	ROM
0.42	-0.376553652377622	-0.766732516539805	0.0136252117845609	28	na.omit	0.1	ROM
0.42	-0.217354975060126	-0.453885752358417	0.0191758022381643	28	na.omit	0.1	ROM
0.43	-0.0108940305653378	-0.340690059607076	0.3189019984764	27	na.omit	0.1	ROM
0.43	-0.205167745490987	-0.638839742373484	0.228504251391509	27	na.omit	0.1	ROM
0.44	-0.306040856471754	-0.478472323467897	-0.133609389475612	27	na.omit	0.1	ROM
0.44	-0.265716820012598	-0.518334783656729	-0.0130988563684677	27	na.omit	0.1	ROM
0.45	-0.180907788871594	-0.57767559662008	0.215860018876893	26	na.omit	0.1	ROM
0.45	-0.179409576875168	-0.418631304347271	0.0598121505969347	26	na.omit	0.1	ROM
0.46	-0.0639342907417707	-0.267086588839243	0.139218007355702	26	na.omit	0.1	ROM
0.46	-0.0239990434320545	-0.304009064513831	0.256010977649722	26	na.omit	0.1	ROM
0.47	-0.143824078805669	-0.322944422239068	0.0352962646277309	25	na.omit	0.1	ROM
0.47	-0.43917161352138	-0.966546089033961	0.0882028619912018	25	na.omit	0.1	ROM
0.48	-0.0243625693658428	-0.22605775078399	0.177332612052304	25	na.omit	0.1	ROM
0.48	-0.12408375414532	-0.300808462843686	0.052640954553045	25	na.omit	0.1	ROM
0.49	-0.0150474939133538	-0.142130243761438	0.11203525593473	24	na.omit	0.1	ROM
0.49	-0.0667030839655306	-0.328904139945211	0.19549797201415	24	na.omit	0.1	ROM
0.5	-0.178063998842246	-0.418600924146053	0.062472926461561	24	na.omit	0.1	ROM
0.5	-0.368023705003148	-0.68180725776239	-0.0542401522439056	24	na.omit	0.1	ROM
0.51	-0.0891065051866307	-0.260066321248789	0.0818533108755272	24	na.omit	0.1	ROM
0.51	-0.0778100617037699	-0.31057932462663	0.15495920121909	24	na.omit	0.1	ROM
0.52	-0.0874531001720967	-0.335104082309115	0.160197881964922	23	na.omit	0.1	ROM
0.52	-0.345462339970365	-0.685730898778538	-0.00519378116219177	23	na.omit	0.1	ROM
0.53	-0.270658207779316	-0.466346168796132	-0.0749702467625008	23	na.omit	0.1	ROM
0.53	0.0099899581595184	-0.215008457412307	0.234988373731344	23	na.omit	0.1	ROM
0.54	0.0428267855596992	-0.199345888721316	0.284999459840715	22	na.omit	0.1	ROM
0.54	-0.276670311711008	-0.612424333657383	0.0590837102353675	22	na.omit	0.1	ROM
0.55	0.20870913373335	-0.133580483420237	0.550998750886937	22	na.omit	0.1	ROM
0.55	-0.226802676347312	-0.460930267532514	0.00732491483788994	22	na.omit	0.1	ROM
0.56	-0.188706179617781	-0.380442680774416	0.00303032153885416	21	na.omit	0.1	ROM
0.56	-0.337870148759951	-0.523422090062152	-0.152318207457749	21	na.omit	0.1	ROM
0.57	-0.0307626350258144	-0.22469184877715	0.163166578725521	21	na.omit	0.1	ROM
0.57	0.0533066763121396	-0.216677311721431	0.32329066434571	21	na.omit	0.1	ROM
0.58	-0.126091462097292	-0.392871466558256	0.140688542363671	20	na.omit	0.1	ROM
0.58	0.0543423316478538	-0.202455830178685	0.311140493474393	20	na.omit	0.1	ROM
0.59	-0.0388514045831612	-0.278718593594989	0.201015784428666	20	na.omit	0.1	ROM
0.59	-0.38574860548873	-0.89832182627674	0.12682461529928	20	na.omit	0.1	ROM
0.6	-0.338603618761162	-0.671801516646963	-0.00540572087536106	19	na.omit	0.1	ROM
0.6	-0.27442392795871	-0.585738569010563	0.0368907130931439	19	na.omit	0.1	ROM
0.61	-0.390539147477223	-0.781557276822685	0.000478981868239303	19	na.omit	0.1	ROM
0.61	0.0531092836322457	-0.154700039498068	0.260918606762559	19	na.omit	0.1	ROM
0.62	-0.133658008244797	-0.383676630673597	0.116360614184004	18	na.omit	0.1	ROM
0.62	-0.110895091485129	-0.398331187768923	0.176541004798666	18	na.omit	0.1	ROM
0.63	-0.23820544176332	-0.565819753166219	0.0894088696395783	18	na.omit	0.1	ROM
0.63	-0.0703130039487005	-0.253239268869443	0.112613260972042	18	na.omit	0.1	ROM
0.64	-0.226467452148094	-0.447969561407147	-0.00496534288904185	17	na.omit	0.1	ROM
0.64	-0.310811977655587	-0.597671653257347	-0.0239523020538276	17	na.omit	0.1	ROM
0.65	-0.145204147634791	-0.580020800339895	0.289612505070312	17	na.omit	0.1	ROM
0.65	-0.015041122657417	-0.473232421335883	0.443150176021049	17	na.omit	0.1	ROM
0.66	0.0334169157260881	-0.2757693714962	0.342603202948376	16	na.omit	0.1	ROM
0.66	-0.412236199030732	-0.887375042714555	0.0629026446530914	16	na.omit	0.1	ROM
0.67	-0.103344952032681	-0.425086063581706	0.218396159516345	16	na.omit	0.1	ROM
0.67	-0.0475311784196295	-0.304411016069886	0.209348659230627	16	na.omit	0.1	ROM
0.68	-0.197548754590874	-0.591704994889681	0.196607485707933	15	na.omit	0.1	ROM
0.68	-0.221338469020069	-0.453943832030082	0.0112668939899448	15	na.omit	0.1	ROM
0.69	-0.0587241190111746	-0.289241062763597	0.171792824741248	15	na.omit	0.1	ROM
0.69	-0.0485261121640464	-0.257251105237585	0.160198880909492	15	na.omit	0.1	ROM
0.7	-0.586162789234104	-1.14636395448394	-0.0259616239842727	14	na.omit	0.1	ROM
0.7	-0.100902149423095	-0.363906462984404	0.162102164138213	14	na.omit	0.1	ROM
0.71	0.0585416488325895	-0.183894969420382	0.300978267085562	14	na.omit	0.1	ROM
0.71	-0.161656353779194	-0.480905682376762	0.157592974818374	14	na.omit	0.1	ROM
0.72	-0.076499931358316	-0.696567667451155	0.543567804734523	13	na.omit	0.1	ROM
0.72	-0.0778263639777488	-0.476333569365569	0.320680841410071	13	na.omit	0.1	ROM
0.73	-0.542153097535823	-1.07140538180337	-0.0129008132682801	13	na.omit	0.1	ROM
0.73	0.00278698650409044	-0.524745225710418	0.530319198718599	13	na.omit	0.1	ROM
0.74	-0.00461255389021492	-0.507592851311786	0.498367743531356	12	na.omit	0.1	ROM
0.74	-0.586871085043502	-1.09431408914067	-0.0794280809463337	12	na.omit	0.1	ROM
0.75	-0.260948446952012	-0.611511171756944	0.0896142778529192	12	na.omit	0.1	ROM
0.75	-0.457001459781274	-1.3524453615373	0.438442441974754	12	na.omit	0.1	ROM
0.76	-0.37606247535154	-0.769772936853282	0.0176479861502021	12	na.omit	0.1	ROM
0.76	-0.653865136202688	-1.43931818600445	0.131587913599071	12	na.omit	0.1	ROM
0.77	-0.220191553386699	-0.71176215047424	0.271379043700843	11	na.omit	0.1	ROM
0.77	-0.219352676083152	-0.585871931060521	0.147166578894216	11	na.omit	0.1	ROM
0.78	-0.320486674347066	-0.830157740632038	0.189184391937906	11	na.omit	0.1	ROM
0.78	0.0325920481592258	-0.241226815275558	0.30641091159401	11	na.omit	0.1	ROM
0.79	-0.324074460917873	-0.758513942386413	0.110365020550668	10	na.omit	0.1	ROM
0.79	-0.386371864925515	-0.693838963733852	-0.0789047661171782	10	na.omit	0.1	ROM
0.8	-0.545007643349849	-0.942116007557234	-0.147899279142463	10	na.omit	0.1	ROM
0.8	-0.0423097362847091	-0.399948541138981	0.315329068569563	10	na.omit	0.1	ROM
0.81	-0.49081757983167	-0.661290258490165	-0.320344901173175	9	na.omit	0.1	ROM
0.81	-0.107986349991446	-0.447726051270193	0.231753351287301	9	na.omit	0.1	ROM
0.82	-0.128158660370301	-0.796685217287711	0.540367896547109	9	na.omit	0.1	ROM
0.82	-0.00392861170281465	-0.303422856071837	0.295565632666208	9	na.omit	0.1	ROM
0.83	-0.121430131459588	-0.474734462339051	0.231874199419875	8	na.omit	0.1	ROM
0.83	-0.269028005844308	-0.832760176910972	0.294704165222355	8	na.omit	0.1	ROM
0.84	-0.25175702556499	-0.48397779532737	-0.0195362558026098	8	na.omit	0.1	ROM
0.84	-0.240178560140359	-0.546889644065347	0.0665325237846293	8	na.omit	0.1	ROM
0.85	0.00802393422406078	-0.363324012337925	0.379371880786047	7	na.omit	0.1	ROM
0.85	-0.74140493618024	-1.45634145809763	-0.0264684142628479	7	na.omit	0.1	ROM
0.86	0.00586579488231218	-0.604208284297017	0.615939874061642	7	na.omit	0.1	ROM
0.86	-0.251432759314954	-0.619810361129347	0.116944842499438	7	na.omit	0.1	ROM
0.87	-0.398957085086774	-0.883771327189979	0.0858571570164301	6	na.omit	0.1	ROM
0.87	-0.307178446681677	-1.04190623450629	0.427549341142935	6	na.omit	0.1	ROM
0.88	0.331815350664804	0.0850855535387305	0.578545147790877	6	na.omit	0.1	ROM
0.88	-0.0169526212329708	-0.533682907505408	0.499777665039467	6	na.omit	0.1	ROM
0.89	0.302309986953776	-0.284208391216396	0.888828365123949	5	na.omit	0.1	ROM
0.89	-0.356308832999976	-1.46519803451715	0.752580368517195	5	na.omit	0.1	ROM
0.9	-0.643574730215047	-1.44118053544754	0.154031075017443	5	na.omit	0.1	ROM
0.9	-1.32039367904015	-2.41857197910484	-0.222215378975451	5	na.omit	0.1	ROM
0.91	0.297804968306204	-0.0141428606205512	0.609752797232959	4	na.omit	0.1	ROM
0.91	-0.0266336160187618	-1.0614632036684	1.00819597163088	4	na.omit	0.1	ROM
0.92	-0.242716776754418	-1.455708705811	0.970275152302166	4	na.omit	0.1	ROM
0.92	-0.27314172604161	-0.871875958027255	0.325592505944035	4	na.omit	0.1	ROM
0.93	0.583315117974666	-1.8241936881345	2.99082392408383	3	na.omit	0.1	ROM
0.93	-0.196734233548502	-1.33115628531293	0.937687818215924	3	na.omit	0.1	ROM
0.94	-0.492850876114148	-1.67477128401889	0.689069531790598	3	na.omit	0.1	ROM
0.94	0.0653627081928929	-0.97935074595425	1.11007616234004	3	na.omit	0.1	ROM
0.95	-0.799982680950498	-3.12403957351389	1.5240742116129	2	na.omit	0.1	ROM
0.95	-0.541050861144461	-0.908250310444204	-0.173851411844717	2	na.omit	0.1	ROM
0.96	-1.32887761281784	-2.83188533270492	0.174130107069247	2	na.omit	0.1	ROM
0.96	-0.671715676910041	-0.883954539127677	-0.459476814692405	2	na.omit	0.1	ROM
0.97	-1.23263535360295	-1.39933085688167	-1.06593985032423	1	na.omit	0.1	ROM
0.97	-0.879638524285421	-1.08904408030571	-0.670232968265136	1	na.omit	0.1	ROM
0.98	-0.29867584068399	-0.527469033259019	-0.0698826481089615	1	na.omit	0.1	ROM
0.98	-0.25235797103462	-0.382697943559935	-0.122017998509305	1	na.omit	0.1	ROM
0.02	-0.114795909612605	-0.242528541630385	0.0129367224051756	48	sample	0.1	ROM
0.02	-0.171315792975111	-0.397778804475359	0.0551472185251379	48	sample	0.1	ROM
0.03	0.0401027446332771	-0.069310972740197	0.149516462006751	48	sample	0.1	ROM
0.03	-0.139958649559968	-0.247641971079446	-0.0322753280404904	48	sample	0.1	ROM
0.04	-0.200386823914984	-0.2993858864631	-0.101387761366867	48	sample	0.1	ROM
0.04	-0.166281211663265	-0.361226573401576	0.0286641500750474	48	sample	0.1	ROM
0.05	-0.0429419236776815	-0.161746672924523	0.0758628255691604	48	sample	0.1	ROM
0.05	0.13394755302493	0.0172650068858448	0.250630099164016	48	sample	0.1	ROM
0.06	-0.0814379217387717	-0.194209338236	0.0313334947584562	48	sample	0.1	ROM
0.06	-0.109229229096166	-0.289495897132833	0.0710374389405003	48	sample	0.1	ROM
0.07	-0.177509784280978	-0.348040460884102	-0.0069791076778539	48	sample	0.1	ROM
0.07	-0.258213889008934	-0.447874286691465	-0.0685534913264044	48	sample	0.1	ROM
0.08	-0.111142328989213	-0.209439328477421	-0.0128453295010062	48	sample	0.1	ROM
0.08	-0.119142901351568	-0.239059236482894	0.000773433779756916	48	sample	0.1	ROM
0.09	-0.0742621072451847	-0.196766871708945	0.0482426572185756	48	sample	0.1	ROM
0.09	-0.0744645326737684	-0.214814300955871	0.0658852356083346	48	sample	0.1	ROM
0.1	-0.0417483441647363	-0.167579292355974	0.0840826040265016	48	sample	0.1	ROM
0.1	-0.00513660815069663	-0.140175307692451	0.129902091391058	48	sample	0.1	ROM
0.11	-0.0570976893481271	-0.202833452141895	0.0886380734456405	48	sample	0.1	ROM
0.11	-0.0588390253462502	-0.163969909298938	0.0462918586064374	48	sample	0.1	ROM
0.12	0.0244822101379925	-0.117505736194212	0.166470156470197	48	sample	0.1	ROM
0.12	-0.200831879159527	-0.448125665376581	0.0464619070575278	48	sample	0.1	ROM
0.13	-0.0719664630859897	-0.182638976561914	0.0387060503899342	48	sample	0.1	ROM
0.13	-0.202270524941571	-0.46125351579456	0.0567124659114177	48	sample	0.1	ROM
0.14	0.0112146425138269	-0.0820030209310897	0.104432305958743	48	sample	0.1	ROM
0.14	-0.0889454556424914	-0.205678092225342	0.0277871809403593	48	sample	0.1	ROM
0.15	-0.0490704096607778	-0.164563351264224	0.0664225319426688	48	sample	0.1	ROM
0.15	-0.0963779323195141	-0.219491216961452	0.0267353523224235	48	sample	0.1	ROM
0.16	-0.0656094590502051	-0.182766947767508	0.051548029667098	48	sample	0.1	ROM
0.16	-0.270876281913089	-0.448547317455073	-0.0932052463711055	48	sample	0.1	ROM
0.17	-0.238411373233095	-0.440222696901908	-0.0366000495642811	48	sample	0.1	ROM
0.17	-0.107297843596011	-0.266540552143931	0.0519448649519098	48	sample	0.1	ROM
0.18	-0.0125547882589761	-0.131832555694807	0.106722979176855	48	sample	0.1	ROM
0.18	-0.106797562634403	-0.211404208894683	-0.002190916374123	48	sample	0.1	ROM
0.19	-0.0870976096266217	-0.255627081418053	0.0814318621648097	48	sample	0.1	ROM
0.19	-0.0498873784087187	-0.210487243376541	0.110712486559104	48	sample	0.1	ROM
0.2	-0.188220282277133	-0.328439829545097	-0.048000735009169	48	sample	0.1	ROM
0.2	-0.122015152844875	-0.254095215217393	0.0100649095276418	48	sample	0.1	ROM
0.21	-0.0790108890775163	-0.175272737411002	0.0172509592559696	48	sample	0.1	ROM
0.21	-0.132426728378245	-0.366209841698845	0.101356384942355	48	sample	0.1	ROM
0.22	-0.191437162763747	-0.328328692396998	-0.0545456331304952	48	sample	0.1	ROM
0.22	-0.0731079927102039	-0.205803998299533	0.0595880128791256	48	sample	0.1	ROM
0.23	-0.0375534796230586	-0.154928298494082	0.0798213392479644	48	sample	0.1	ROM
0.23	-0.0838878501815571	-0.24913118279009	0.0813554824269756	48	sample	0.1	ROM
0.24	-0.293857754399956	-0.555223987574087	-0.0324915212258256	48	sample	0.1	ROM
0.24	-0.181728835656624	-0.346297307981167	-0.0171603633320812	48	sample	0.1	ROM
0.25	0.0625057218734665	-0.0424266562464256	0.167438099993359	48	sample	0.1	ROM
0.25	0.0465867787903433	-0.0783363569032521	0.171509914483939	48	sample	0.1	ROM
0.26	-0.164530928972707	-0.319065341726328	-0.00999651621908565	48	sample	0.1	ROM
0.26	-0.144197426810745	-0.28558544118396	-0.00280941243752977	48	sample	0.1	ROM
0.27	-0.13404114751422	-0.376188390928572	0.108106095900133	48	sample	0.1	ROM
0.27	-0.10552107275486	-0.223841800474432	0.012799654964712	48	sample	0.1	ROM
0.28	-0.0682120783719681	-0.160509293127904	0.0240851363839679	48	sample	0.1	ROM
0.28	-0.0459652375279018	-0.208498504078279	0.116568029022476	48	sample	0.1	ROM
0.29	-0.116375165249046	-0.278660072027067	0.0459097415289745	48	sample	0.1	ROM
0.29	-0.202012789822896	-0.426339309441824	0.0223137297960317	48	sample	0.1	ROM
0.3	-0.273695836418177	-0.555443495769079	0.00805182293272488	48	sample	0.1	ROM
0.3	-0.170639576317621	-0.341409472355919	0.000130319720675676	48	sample	0.1	ROM
0.31	-0.0461505855850968	-0.155741099101292	0.0634399279310981	48	sample	0.1	ROM
0.31	-0.128685189243471	-0.255599045056799	-0.00177133343014291	48	sample	0.1	ROM
0.32	-0.194892399450458	-0.348401640440588	-0.0413831584603271	48	sample	0.1	ROM
0.32	-0.108735794704283	-0.219225230436169	0.00175364102760171	48	sample	0.1	ROM
0.33	-0.105737973973627	-0.222993033165867	0.0115170852186133	48	sample	0.1	ROM
0.33	-0.12309313906322	-0.260311158511354	0.0141248803849148	48	sample	0.1	ROM
0.34	-0.142874049500497	-0.259669728445067	-0.0260783705559266	48	sample	0.1	ROM
0.34	-0.100304302552782	-0.194088952345558	-0.00651965276000571	48	sample	0.1	ROM
0.35	-0.0762685928785853	-0.162422664807589	0.0098854790504183	48	sample	0.1	ROM
0.35	-0.100387574911949	-0.208089544780487	0.00731439495658891	48	sample	0.1	ROM
0.36	-0.0379001381484358	-0.192301310737104	0.116501034440232	48	sample	0.1	ROM
0.36	-0.202357222125671	-0.443120315327101	0.0384058710757594	48	sample	0.1	ROM
0.37	0.0120868414159269	-0.102854182277309	0.127027865109163	48	sample	0.1	ROM
0.37	-0.203076642547261	-0.449797006699802	0.04364372160528	48	sample	0.1	ROM
0.38	-0.051683423321408	-0.178129184314946	0.0747623376721297	48	sample	0.1	ROM
0.38	-0.0834715495463339	-0.228740318622518	0.0617972195298497	48	sample	0.1	ROM
0.39	-0.041937282412431	-0.158469964427915	0.0745953996030526	48	sample	0.1	ROM
0.39	-0.166130059762648	-0.368208531296616	0.0359484117713197	48	sample	0.1	ROM
0.4	-0.0533541540569219	-0.161400493389018	0.0546921852751746	48	sample	0.1	ROM
0.4	-0.0770375547182055	-0.209173502599215	0.0550983931628042	48	sample	0.1	ROM
0.41	-0.00749178574418762	-0.133815138450658	0.118831566962283	48	sample	0.1	ROM
0.41	-0.241971385918149	-0.399008546318543	-0.0849342255177539	48	sample	0.1	ROM
0.42	-0.0957112296991853	-0.19571384477253	0.00429138537415985	48	sample	0.1	ROM
0.42	-0.118177606559578	-0.24884219810862	0.0124869849894651	48	sample	0.1	ROM
0.43	-0.0809468566245939	-0.178217970803673	0.0163242575544849	48	sample	0.1	ROM
0.43	-0.203845103428117	-0.444160983197005	0.0364707763407715	48	sample	0.1	ROM
0.44	-0.225444109544291	-0.382182772276143	-0.0687054468124388	48	sample	0.1	ROM
0.44	-0.176425524991399	-0.525718495320257	0.172867445337459	48	sample	0.1	ROM
0.45	-0.0672825543744387	-0.214106604945489	0.0795414961966117	48	sample	0.1	ROM
0.45	-0.1594043260076	-0.326259096258916	0.00745044424371627	48	sample	0.1	ROM
0.46	-0.167122863338206	-0.327563592841502	-0.00668213383491015	48	sample	0.1	ROM
0.46	-0.0534845363653265	-0.153355213707646	0.0463861409769929	48	sample	0.1	ROM
0.47	-0.15009862599973	-0.26380636911595	-0.0363908828835101	48	sample	0.1	ROM
0.47	-0.00129430094103273	-0.0859384660567636	0.0833498641746982	48	sample	0.1	ROM
0.48	-0.102064284313666	-0.226398878003818	0.0222703093764861	48	sample	0.1	ROM
0.48	-0.0720764051789213	-0.231668400024571	0.0875155896667279	48	sample	0.1	ROM
0.49	-0.227412663836874	-0.438879937196709	-0.0159453904770391	48	sample	0.1	ROM
0.49	-0.200878716639918	-0.348813919272597	-0.0529435140072389	48	sample	0.1	ROM
0.5	-0.176964617124292	-0.369715518652695	0.0157862844041101	48	sample	0.1	ROM
0.5	-0.0543490634229851	-0.172033852039878	0.0633357251939083	48	sample	0.1	ROM
0.51	-0.114663387068676	-0.255336601634976	0.0260098274976232	48	sample	0.1	ROM
0.51	-0.22076595614093	-0.407665102229648	-0.0338668100522126	48	sample	0.1	ROM
0.52	-0.246899384289019	-0.45195384234133	-0.0418449262367075	48	sample	0.1	ROM
0.52	-0.130357689398757	-0.303845869897936	0.043130491100422	48	sample	0.1	ROM
0.53	-0.0557778589621144	-0.155229460080921	0.043673742156692	48	sample	0.1	ROM
0.53	-0.0556829364753166	-0.168690154699994	0.0573242817493604	48	sample	0.1	ROM
0.54	-0.0904251045265929	-0.246878267108506	0.0660280580553201	48	sample	0.1	ROM
0.54	-0.0737546477143829	-0.202090870667765	0.0545815752389988	48	sample	0.1	ROM
0.55	0.00487716932139095	-0.111189230213777	0.120943568856559	48	sample	0.1	ROM
0.55	0.0631298452483743	-0.0588212089432246	0.185080899439973	48	sample	0.1	ROM
0.56	-0.151279040397693	-0.323395845988208	0.020837765192822	48	sample	0.1	ROM
0.56	NA	NA	NA	NA	sample	0.1	ROM
0.57	-0.117559662642441	-0.210916013668116	-0.0242033116167669	48	sample	0.1	ROM
