deletion_rate	grand_mean	grand_mean_lb	grand_mean_ub	sample_size_for_rma_calc	imputation_method	data_size	effect_size	full_grand_mean	full_grand_mean_lb	full_grand_mean_ub	full_sample_size_for_rma_calc
0.94	-0.0894820096034602	-0.14127150694265	-0.0376925122642704	376	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.94	-0.0725910427449682	-0.122456329492726	-0.0227257559972102	382	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.95	-0.0951439837430005	-0.147720390007218	-0.0425675774787829	368	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.95	-0.0861575974907299	-0.138357219660256	-0.0339579753212039	396	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.96	-0.0672485244503426	-0.113426703481472	-0.0210703454192132	383	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.96	-0.0884432375414632	-0.138458767393274	-0.038427707689653	405	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.97	-0.064039975721628	-0.112021953619866	-0.0160579978233903	390	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.97	-0.0940784243936942	-0.15186711042408	-0.036289738363308	354	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.98	-0.0771606598807892	-0.127808245612903	-0.0265130741486752	372	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.98	-0.0855264950388837	-0.145970148523296	-0.0250828415544713	335	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.02	-0.104443506274385	-0.151584298742238	-0.0573027138065324	482	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.02	-0.10228556747567	-0.148919660467687	-0.0556514744836524	481	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.03	-0.105904632455484	-0.153281527151994	-0.0585277377589728	481	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.03	-0.107522959365209	-0.154541384138952	-0.0605045345914648	481	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.04	-0.110427914801431	-0.157592974754266	-0.0632628548485966	478	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.04	-0.107454748643768	-0.154887430611483	-0.0600220666760538	480	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.05	-0.0976212672115723	-0.143728540220191	-0.051513994202954	479	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.05	-0.100106951997056	-0.147042515737213	-0.0531713882568984	478	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.06	-0.10278932816905	-0.150125302276347	-0.055453354061752	479	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.06	-0.104669098577667	-0.151325808616262	-0.0580123885390728	482	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.07	-0.111217791282417	-0.160291678915557	-0.0621439036492772	473	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.07	-0.107611358418888	-0.155354244640951	-0.0598684721968241	475	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.08	-0.106912665069681	-0.155239866072304	-0.0585854640670578	473	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.08	-0.105081738088921	-0.15290059386781	-0.0572628823100308	476	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.09	-0.108689530719582	-0.15655290190221	-0.0608261595369552	475	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.09	-0.106533408579381	-0.154686635648548	-0.0583801815102135	473	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.1	-0.10219325659985	-0.149774606017736	-0.0546119071819631	476	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.1	-0.108181829713517	-0.155618061312278	-0.060745598114755	474	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.11	-0.107234946809949	-0.155041408665874	-0.0594284849540251	472	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.11	-0.0897389790055715	-0.132852896759093	-0.0466250612520501	463	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.12	-0.110192287816043	-0.158442983666746	-0.0619415919653407	472	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.12	-0.106010711152334	-0.153402462960083	-0.0586189593445849	476	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.13	-0.107516364900628	-0.154924380204856	-0.0601083495963997	475	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.13	-0.102255723954697	-0.151170514238348	-0.053340933671045	462	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.14	-0.0913426092461603	-0.139934931041944	-0.0427502874503769	457	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.14	-0.0836336456587703	-0.124239898364306	-0.0430273929532343	463	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.15	-0.109401326361568	-0.158626818083459	-0.060175834639676	468	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.15	-0.108615802888788	-0.157520240027726	-0.0597113657498511	472	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.16	-0.102715516005371	-0.151703056507329	-0.0537279755034127	465	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.16	-0.0890186220106006	-0.130959443204019	-0.0470778008171822	462	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.17	-0.087920738478648	-0.131385983786249	-0.0444554931710467	463	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.17	-0.10003498918192	-0.147854275350421	-0.0522157030134187	455	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.18	-0.10659135029865	-0.156306443033624	-0.0568762575636758	458	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.18	-0.107710354328172	-0.156892020168412	-0.0585286884879328	463	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.19	-0.0989053741109747	-0.146768034502677	-0.0510427137192728	469	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.19	-0.0971085122924634	-0.146340073771604	-0.0478769508133232	453	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.2	-0.102070153242256	-0.150584572752048	-0.0535557337324643	455	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.2	-0.106990512521151	-0.157978827484638	-0.0560021975576654	468	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.21	-0.0989829324633362	-0.1472343649992	-0.0507314999274724	457	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.21	-0.105968316866705	-0.155326807933355	-0.056609825800055	461	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.22	-0.103681974673213	-0.152161201952441	-0.0552027473939858	463	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.22	-0.108548632635657	-0.159260178430318	-0.0578370868409955	455	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.23	-0.100295509758501	-0.150804776859119	-0.049786242657882	438	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.23	-0.105417689861318	-0.155441585561685	-0.0553937941609519	444	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.24	-0.0862055205511639	-0.130901195783768	-0.0415098453185596	440	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.24	-0.0999728255258956	-0.152016650412639	-0.0479290006391519	450	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.25	-0.0911842191722265	-0.138846749260928	-0.0435216890835245	462	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.25	-0.113276890982793	-0.162839456387137	-0.0637143255784494	457	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.26	-0.0987256957232827	-0.148249191719864	-0.0492021997267017	465	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.26	-0.109363907715905	-0.158223579441987	-0.0605042359898236	462	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.27	-0.107497673840918	-0.152798321861695	-0.0621970258201418	440	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.27	-0.100241924896249	-0.142384044820423	-0.058099804972076	457	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.28	-0.103780169323997	-0.149313743725607	-0.0582465949223866	426	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.28	-0.0896984923253831	-0.138945836345166	-0.0404511483056004	427	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.29	-0.095915946142708	-0.146849227632669	-0.0449826646527472	432	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.29	-0.103917989976891	-0.153958069601972	-0.0538779103518105	451	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.3	-0.108420358725358	-0.159396500926886	-0.0574442165238306	457	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.3	-0.10099354061591	-0.149195910571692	-0.0527911706601285	448	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.31	-0.0990390483319169	-0.149422824614254	-0.0486552720495797	452	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.31	-0.085110169553508	-0.136050639546513	-0.0341696995605027	431	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.32	-0.0951101871245669	-0.143354278385497	-0.0468660958636372	452	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.32	-0.0898164660612573	-0.134635671666698	-0.0449972604558172	449	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.33	-0.0981247854127859	-0.148808095336859	-0.0474414754887123	445	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.33	-0.0793841114426926	-0.124146535418762	-0.0346216874666228	429	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.34	-0.114515222643756	-0.166449957475628	-0.0625804878118834	423	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.34	-0.118483354412099	-0.169191714992076	-0.0677749938321215	428	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.35	-0.0973718313587406	-0.14655974256761	-0.0481839201498708	448	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.35	-0.10394356030216	-0.157418702454492	-0.0504684181498276	429	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.36	-0.0986618929537554	-0.151532074024568	-0.0457917118829425	432	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.36	-0.0989368127404918	-0.151438436677679	-0.0464351888033044	435	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.37	-0.0829325709049885	-0.126270627258306	-0.0395945145516709	444	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.37	-0.0845748558361203	-0.129464937306894	-0.0396847743653463	421	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.38	-0.0874738721822162	-0.130294377567448	-0.0446533667969843	441	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.38	-0.072653397794537	-0.114808929701917	-0.0304978658871571	414	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.39	-0.105450719971109	-0.155479314103669	-0.0554221258385484	447	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.39	-0.0894634818680925	-0.135774978047869	-0.0431519856883159	418	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.4	-0.0981230269824421	-0.143821981023119	-0.0524240729417647	402	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.4	-0.112228499157865	-0.16363486202716	-0.0608221362885699	447	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.41	-0.0910124868772946	-0.135073769792156	-0.0469512039624328	450	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.41	-0.080768923371442	-0.127473676230467	-0.0340641705124166	417	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.42	-0.107283296448487	-0.159507825117344	-0.0550587677796302	428	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.42	-0.119304441047251	-0.172210388959033	-0.0663984931354679	430	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.43	-0.11837789697396	-0.170848627742911	-0.0659071662050088	443	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.43	-0.113963302632178	-0.170182426544843	-0.0577441787195133	404	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.44	-0.106073607766178	-0.159006290342373	-0.0531409251899832	422	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.44	-0.100238709459777	-0.15430419496525	-0.0461732239543027	412	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.45	-0.0872959894863412	-0.142198902546998	-0.0323930764256839	401	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.45	-0.0950512960781674	-0.145654141486663	-0.0444484506696715	435	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.46	-0.0772991041421505	-0.13182243826813	-0.0227757700161709	394	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.46	-0.08464564541927	-0.130228565228902	-0.0390627256096378	427	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.47	-0.0919715378972883	-0.142286650959762	-0.041656424834815	431	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.47	-0.103261848317697	-0.155326719790673	-0.0511969768447213	425	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.48	-0.0703746023762324	-0.117576701066671	-0.023172503685794	380	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.48	-0.0880485566083327	-0.1339800825777	-0.0421170306389656	432	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.49	-0.0810169179348424	-0.124246339985572	-0.0377874958841131	426	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.49	-0.0625050344302751	-0.109451034687381	-0.0155590341731692	386	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.5	-0.0822399179054436	-0.126788053202888	-0.0376917826079991	426	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.5	-0.0715280245705317	-0.113947701350222	-0.0291083477908417	440	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.51	-0.0935568699646122	-0.139975929068663	-0.0471378108605611	393	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.51	-0.0982037225982539	-0.149449104436356	-0.0469583407601521	433	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.52	-0.0828877756022337	-0.129647429716725	-0.0361281214877425	440	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.52	-0.0772304723601725	-0.125279558819649	-0.0291813859006958	391	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.53	-0.073758309645095	-0.118414845999924	-0.0291017732902661	414	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.53	-0.0993076676423105	-0.155012623176658	-0.0436027121079634	385	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.54	-0.0749723634651258	-0.121266045618434	-0.0286786813118173	431	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.54	-0.0803386545523581	-0.130790459558686	-0.0298868495460304	434	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.55	-0.081707443025235	-0.13738677006155	-0.0260281159889201	393	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.55	-0.102942828176194	-0.158548945102812	-0.0473367112495766	386	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.56	-0.0950195903392198	-0.153730167224903	-0.0363090134535362	393	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.56	-0.101653145752149	-0.155376010774486	-0.0479302807298117	425	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.57	-0.0647818054421357	-0.107990506808819	-0.0215731040754528	440	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.57	-0.0989672396643801	-0.146167882044579	-0.0517665972841814	434	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.58	-0.0682955309379122	-0.117792818999516	-0.0187982428763085	394	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.58	-0.0819374646995865	-0.128986971726497	-0.0348879576726759	415	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.59	-0.0672200995531244	-0.109006751875367	-0.0254334472308822	438	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.59	-0.089063247747786	-0.136864342438052	-0.04126215305752	371	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.6	-0.0643547552364474	-0.121773846825301	-0.00693566364759349	370	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.6	-0.0897833264173016	-0.140669171510484	-0.0388974813241192	421	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.61	-0.0843968896409292	-0.132276868494925	-0.0365169107869331	387	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.61	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.62	-0.0763734019189977	-0.127194627301394	-0.0255521765366015	371	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.62	-0.0561324274683956	-0.100597869638838	-0.0116669852979534	371	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.63	-0.0851077993757119	-0.145579550975717	-0.0246360477757072	360	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.63	-0.101855827916498	-0.158111456591041	-0.0456001992419558	381	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.64	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.64	-0.0847062252635829	-0.147299336723608	-0.0221131138035577	369	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.65	-0.0881539694106546	-0.145223518897532	-0.031084419923777	359	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.65	-0.0980194005882414	-0.153847074268741	-0.0421917269077422	405	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.66	-0.0906705970811785	-0.140256110514674	-0.0410850836476835	421	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.66	-0.0518617953424108	-0.100629815503924	-0.00309377518089736	379	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.67	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.67	-0.0801940896521683	-0.127061009344064	-0.0333271699602722	411	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.68	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.68	-0.0911236280421924	-0.145145062616805	-0.0371021934675802	419	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.69	-0.0751922473965132	-0.124248840958766	-0.0261356538342602	362	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.69	-0.104951560178985	-0.16148681854437	-0.048416301813599	410	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.7	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.7	-0.0899609403872268	-0.146564573324586	-0.0333573074498675	394	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.71	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.71	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.72	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.72	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.73	-0.0830340488054381	-0.132007670721822	-0.0340604268890539	413	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.73	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.74	-0.0931439743144007	-0.139382587175638	-0.0469053614531634	419	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.74	-0.0942895566648745	-0.148292792040595	-0.0402863212891536	396	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.75	-0.0909693306863366	-0.15868196701444	-0.0232566943582335	325	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.75	-0.0823839877189866	-0.148382251550487	-0.0163857238874865	335	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.76	-0.0964414933284445	-0.151314718908436	-0.0415682677484531	394	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.76	-0.0866489197613445	-0.135573682652495	-0.0377241568701937	364	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.77	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.77	-0.0700779516158521	-0.118400459337195	-0.0217554438945096	395	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.78	-0.0746190320951939	-0.124024254068491	-0.0252138101218969	392	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.78	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.79	-0.0848857182945164	-0.142146326513766	-0.027625110075267	385	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.79	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.8	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.8	-0.0985088940444163	-0.147469775266934	-0.0495480128218987	398	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.81	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.81	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.82	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.82	-0.0897581883970397	-0.137689922918327	-0.0418264538757526	401	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.83	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.83	-0.1002496292765	-0.157940901987523	-0.0425583565654773	389	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.84	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.84	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.85	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.85	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.86	-0.0942428176063912	-0.143443081235576	-0.0450425539772062	414	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.86	-0.0711908420672671	-0.117888811585143	-0.0244928725493908	379	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.87	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.87	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.88	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.88	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.89	-0.101235407432889	-0.151984543508998	-0.0504862713567803	437	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.89	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.9	-0.0791539388624852	-0.125328530021919	-0.0329793477030514	416	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.9	NA	NA	NA	NA	norm.boot	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
